| trip_id | arrival_time | departure_time | stop_id | stop_sequence |
| 48      | 11:38:29     | 11:38:29       | 794     | 39            |
| 48      | 11:40:04     | 11:40:04       | 815     | 40            |
| 48      | 11:40:30     | 11:40:30       | 812     | 41            |
| 48      | 11:41:05     | 11:41:05       | 809     | 42            |
| 48      | 11:41:20     | 11:41:20       | 807     | 43            |
| 48      | 11:42:34     | 11:42:34       | 804     | 44            |
| 48      | 11:43:32     | 11:43:32       | 799     | 45            |
| 48      | 11:43:57     | 11:43:57       | 787     | 46            |
| 48      | 11:45:27     | 11:45:27       | 776     | 47            |
| 48      | 11:45:53     | 11:45:53       | 762     | 48            |
| 48      | 11:46:28     | 11:46:28       | 740     | 49            |
| 48      | 11:47:32     | 11:47:32       | 727     | 50            |
| 48      | 11:48:13     | 11:48:13       | 738     | 51            |
| 48      | 11:48:42     | 11:48:42       | 746     | 52            |
| 48      | 11:49:07     | 11:49:07       | 753     | 53            |
| 48      | 11:49:44     | 11:49:44       | 768     | 54            |
| 48      | 11:50:22     | 11:50:22       | 770     | 55            |
| 48      | 11:51:14     | 11:51:14       | 761     | 56            |
| 48      | 11:53:39     | 11:53:39       | 750     | 57            |
| 48      | 11:53:58     | 11:53:58       | 748     | 58            |
| 48      | 11:55:28     | 11:55:28       | 745     | 59            |
| 48      | 11:55:59     | 11:55:59       | 739     | 60            |
| 48      | 11:56:27     | 11:56:27       | 711     | 61            |
| 48      | 11:56:54     | 11:56:54       | 693     | 62            |
| 48      | 11:57:45     | 11:57:45       | 680     | 63            |
| 48      | 11:58:29     | 11:58:29       | 690     | 64            |
| 48      | 11:59:40     | 11:59:40       | 706     | 65            |
| 48      | 12:00:44     | 12:00:44       | 729     | 66            |
| 48      | 12:02:11     | 12:02:11       | 791     | 67            |
| 48      | 12:03:30     | 12:03:30       | 825     | 68            |
| 48      | 12:03:34     | 12:03:34       | 826     | 69            |
| 49      | 11:10:00     | 11:10:00       | 612     | 1             |
| 49      | 11:11:25     | 11:11:25       | 670     | 2             |
| 49      | 11:12:15     | 11:12:15       | 676     | 3             |
| 49      | 11:13:21     | 11:13:21       | 698     | 4             |
| 49      | 11:13:55     | 11:13:55       | 734     | 5             |
| 49      | 11:16:58     | 11:16:58       | 763     | 6             |
| 49      | 11:18:09     | 11:18:09       | 783     | 7             |
| 49      | 11:19:45     | 11:19:45       | 811     | 8             |
| 49      | 11:20:59     | 11:20:59       | 831     | 9             |
| 49      | 11:22:23     | 11:22:23       | 836     | 10            |
| 49      | 11:23:06     | 11:23:06       | 842     | 11            |
| 49      | 11:24:01     | 11:24:01       | 848     | 12            |
| 49      | 11:25:06     | 11:25:06       | 856     | 13            |
| 49      | 11:25:42     | 11:25:42       | 861     | 14            |
| 49      | 11:27:07     | 11:27:07       | 883     | 15            |
| 49      | 11:27:56     | 11:27:56       | 890     | 16            |
| 49      | 11:29:12     | 11:29:12       | 911     | 17            |
| 49      | 11:31:37     | 11:31:37       | 931     | 18            |
| 49      | 11:32:23     | 11:32:23       | 939     | 19            |
| 49      | 11:32:48     | 11:32:48       | 944     | 20            |
| 49      | 11:33:35     | 11:33:35       | 962     | 21            |
| 49      | 11:34:23     | 11:34:23       | 973     | 22            |
| 49      | 11:35:39     | 11:35:39       | 993     | 23            |
| 49      | 11:36:19     | 11:36:19       | 991     | 24            |
| 49      | 11:37:22     | 11:37:22       | 980     | 25            |
| 49      | 11:38:03     | 11:38:03       | 966     | 26            |
| 49      | 11:38:38     | 11:38:38       | 951     | 27            |
| 49      | 11:40:05     | 11:40:05       | 924     | 28            |
| 49      | 11:40:41     | 11:40:41       | 915     | 29            |
| 49      | 11:41:44     | 11:41:44       | 896     | 30            |
| 49      | 11:42:30     | 11:42:30       | 882     | 31            |
| 49      | 11:43:03     | 11:43:03       | 872     | 32            |
| 49      | 11:43:36     | 11:43:36       | 857     | 33            |
| 49      | 11:44:41     | 11:44:41       | 844     | 34            |
| 49      | 11:45:15     | 11:45:15       | 838     | 35            |
| 49      | 11:45:55     | 11:45:55       | 829     | 36            |
| 49      | 11:46:49     | 11:46:49       | 802     | 37            |
| 49      | 11:47:19     | 11:47:19       | 790     | 38            |
| 49      | 11:48:29     | 11:48:29       | 794     | 39            |
| 49      | 11:50:04     | 11:50:04       | 815     | 40            |
| 49      | 11:50:29     | 11:50:29       | 817     | 41            |

**SEDE DA AGENCIA REGULADORA DO ESTADO DO CEARÁ**
AV. General Afonso Albuquerque Lima, S/N – Cambeba

| trip_id | arrival_time | departure_time | stop_id | stop_sequence |
|---------|--------------|----------------|---------|---------------|
| 49      | 11:51:05     | 11:51:05       | 809     | 42            |
| 49      | 11:51:20     | 11:51:20       | 807     | 43            |
| 49      | 11:52:34     | 11:52:34       | 804     | 44            |
| 49      | 11:53:32     | 11:53:32       | 799     | 45            |
| 49      | 11:54:37     | 11:54:37       | 787     | 46            |
| 49      | 11:55:27     | 11:55:27       | 776     | 47            |
| 49      | 11:55:53     | 11:55:53       | 762     | 48            |
| 49      | 11:56:28     | 11:56:28       | 740     | 49            |
| 49      | 11:57:22     | 11:57:22       | 727     | 50            |
| 49      | 11:58:13     | 11:58:13       | 738     | 51            |
| 49      | 11:58:42     | 11:58:42       | 746     | 52            |
| 49      | 11:59:07     | 11:59:07       | 753     | 53            |
| 49      | 11:59:44     | 11:59:44       | 768     | 54            |
| 49      | 12:00:22     | 12:00:22       | 770     | 55            |
| 49      | 12:01:14     | 12:01:14       | 761     | 56            |
| 49      | 12:03:39     | 12:03:39       | 750     | 57            |
| 49      | 12:03:58     | 12:03:58       | 748     | 58            |
| 49      | 12:05:28     | 12:05:28       | 745     | 59            |
| 49      | 12:05:59     | 12:05:59       | 739     | 60            |
| 49      | 12:06:27     | 12:06:27       | 711     | 61            |
| 49      | 12:06:54     | 12:06:54       | 693     | 62            |
| 49      | 12:07:45     | 12:07:45       | 680     | 63            |
| 49      | 12:08:29     | 12:08:29       | 690     | 64            |
| 49      | 12:09:40     | 12:09:40       | 706     | 65            |
| 49      | 12:10:44     | 12:10:44       | 729     | 66            |
| 49      | 12:12:11     | 12:12:11       | 791     | 67            |
| 49      | 12:13:30     | 12:13:30       | 825     | 68            |
| 49      | 12:13:34     | 12:13:34       | 826     | 69            |
| 50      | 11:30:00     | 11:30:00       | 612     | 1             |
| 50      | 11:31:25     | 11:31:25       | 670     | 2             |
| 50      | 11:32:15     | 11:32:15       | 676     | 3             |
| 50      | 11:33:21     | 11:33:21       | 698     | 4             |
| 50      | 11:35:15     | 11:35:15       | 724     | 5             |
| 50      | 11:36:58     | 11:36:58       | 763     | 6             |
| 50      | 11:38:09     | 11:38:09       | 783     | 7             |
| 50      | 11:39:45     | 11:39:45       | 811     | 8             |
| 50      | 11:40:58     | 11:40:58       | 831     | 9             |
| 50      | 11:42:23     | 11:42:23       | 826     | 10            |
| 50      | 11:43:06     | 11:43:06       | 842     | 11            |
| 50      | 11:44:01     | 11:44:01       | 848     | 12            |
| 50      | 11:45:06     | 11:45:06       | 856     | 13            |
| 50      | 11:45:42     | 11:45:42       | 861     | 14            |
| 50      | 11:47:07     | 11:47:07       | 883     | 15            |
| 50      | 11:47:56     | 11:47:56       | 890     | 16            |
| 50      | 11:49:12     | 11:49:12       | 911     | 17            |
| 50      | 11:51:37     | 11:51:37       | 931     | 18            |
| 50      | 11:52:23     | 11:52:23       | 939     | 19            |
| 50      | 11:52:48     | 11:52:48       | 944     | 20            |
| 50      | 11:53:35     | 11:53:35       | 962     | 21            |
| 50      | 11:54:23     | 11:54:23       | 973     | 22            |
| 50      | 11:55:39     | 11:55:39       | 993     | 23            |
| 50      | 11:56:19     | 11:56:19       | 991     | 24            |
| 50      | 11:57:22     | 11:57:22       | 980     | 25            |
| 50      | 11:58:03     | 11:58:03       | 966     | 26            |
| 50      | 11:58:38     | 11:58:38       | 951     | 27            |
| 50      | 12:00:05     | 12:00:05       | 924     | 28            |
| 50      | 12:00:41     | 12:00:41       | 915     | 29            |
| 50      | 12:01:44     | 12:01:44       | 896     | 30            |
| 50      | 12:02:30     | 12:02:30       | 882     | 31            |
| 50      | 12:03:03     | 12:03:03       | 872     | 32            |
| 50      | 12:03:36     | 12:03:36       | 857     | 33            |
| 50      | 12:04:01     | 12:04:01       | 844     | 34            |
| 50      | 12:05:15     | 12:05:15       | 838     | 35            |
| 50      | 12:05:55     | 12:05:55       | 829     | 36            |
| 50      | 12:06:49     | 12:06:49       | 802     | 37            |
| 50      | 12:07:19     | 12:07:19       | 790     | 38            |
| 50      | 12:08:29     | 12:08:29       | 794     | 39            |
| 50      | 12:10:04     | 12:10:04       | 815     | 40            |
| 50      | 12:10:30     | 12:10:30       | 812     | 41            |
| 50      | 12:11:05     | 12:11:05       | 809     | 42            |
| 50      | 12:11:20     | 12:11:20       | 807     | 43            |
| 50      | 12:12:34     | 12:12:34       | 804     | 44            |

SÉRIE DA AGÊNCIA REGULADORA DO ESTADO DO CEARÁ
AV. General Afonso Albuquerque Lima, S/N – Cambeba

| trip_id | arrival_time | departure_time | stop_id | stop_sequence |
|---------|--------------|----------------|---------|---------------|
| 50      | 12:14:37     | 12:14:37       | 787     | 46            |
| 50      | 12:15:27     | 12:15:27       | 776     | 47            |
| 50      | 12:15:53     | 12:15:53       | 762     | 48            |
| 50      | 12:16:28     | 12:16:28       | 740     | 49            |
| 50      | 12:17:32     | 12:17:32       | 727     | 50            |
| 50      | 12:18:13     | 12:18:13       | 738     | 51            |
| 50      | 12:18:42     | 12:18:42       | 746     | 52            |
| 50      | 12:19:07     | 12:19:07       | 753     | 53            |
| 50      | 12:19:44     | 12:19:44       | 768     | 54            |
| 50      | 12:20:22     | 12:20:22       | 770     | 55            |
| 50      | 12:21:14     | 12:21:14       | 761     | 56            |
| 50      | 12:23:39     | 12:23:39       | 750     | 57            |
| 50      | 12:23:58     | 12:23:58       | 748     | 58            |
| 50      | 12:25:28     | 12:25:28       | 745     | 59            |
| 50      | 12:25:59     | 12:25:59       | 739     | 60            |
| 50      | 12:26:27     | 12:26:27       | 711     | 61            |
| 50      | 12:26:54     | 12:26:54       | 693     | 62            |
| 50      | 12:27:45     | 12:27:45       | 680     | 63            |
| 50      | 12:28:29     | 12:28:29       | 690     | 64            |
| 50      | 12:29:40     | 12:29:40       | 706     | 65            |
| 50      | 12:30:44     | 12:30:44       | 729     | 66            |
| 50      | 12:32:11     | 12:32:11       | 791     | 67            |
| 50      | 12:33:30     | 12:33:30       | 825     | 68            |
| 50      | 12:33:34     | 12:33:34       | 826     | 69            |
| 51      | 12:00:00     | 12:00:00       | 612     | 1             |
| 51      | 12:01:25     | 12:01:25       | 670     | 2             |
| 51      | 12:02:15     | 12:02:15       | 676     | 3             |
| 51      | 12:03:21     | 12:03:21       | 698     | 4             |
| 51      | 12:05:15     | 12:05:15       | 724     | 5             |
| 51      | 12:06:58     | 12:06:58       | 763     | 6             |
| 51      | 12:08:09     | 12:08:09       | 783     | 7             |
| 51      | 12:09:45     | 12:09:45       | 811     | 8             |
| 51      | 12:10:59     | 12:10:59       | 831     | 9             |
| 51      | 12:12:23     | 12:12:23       | 836     | 10            |
| 51      | 12:13:06     | 12:13:06       | 842     | 11            |
| 51      | 12:14:01     | 12:14:01       | 848     | 12            |
| 51      | 12:15:06     | 12:15:06       | 856     | 13            |
| 51      | 12:15:42     | 12:15:42       | 861     | 14            |
| 51      | 12:17:07     | 12:17:07       | 883     | 15            |
| 51      | 12:17:56     | 12:17:56       | 890     | 16            |
| 51      | 12:19:12     | 12:19:12       | 911     | 17            |
| 51      | 12:21:37     | 12:21:37       | 931     | 18            |
| 51      | 12:22:23     | 12:22:23       | 939     | 19            |
| 51      | 12:22:48     | 12:22:48       | 944     | 20            |
| 51      | 12:23:35     | 12:23:35       | 962     | 21            |
| 51      | 12:24:23     | 12:24:23       | 973     | 22            |
| 51      | 12:25:39     | 12:25:39       | 993     | 23            |
| 51      | 12:26:19     | 12:26:19       | 991     | 24            |
| 51      | 12:27:22     | 12:27:22       | 980     | 25            |
| 51      | 12:28:03     | 12:28:03       | 966     | 26            |
| 51      | 12:28:38     | 12:28:38       | 951     | 27            |
| 51      | 12:30:05     | 12:30:05       | 924     | 28            |
| 51      | 12:30:41     | 12:30:41       | 915     | 29            |
| 51      | 12:31:44     | 12:31:44       | 896     | 30            |
| 51      | 12:32:30     | 12:32:30       | 882     | 31            |
| 51      | 12:33:03     | 12:33:03       | 872     | 32            |
| 51      | 12:33:36     | 12:33:36       | 857     | 33            |
| 51      | 12:34:41     | 12:34:41       | 844     | 34            |
| 51      | 12:35:15     | 12:35:15       | 838     | 35            |
| 51      | 12:35:55     | 12:35:55       | 829     | 36            |
| 51      | 12:36:49     | 12:36:49       | 802     | 37            |
| 51      | 12:37:29     | 12:37:29       | 790     | 38            |
| 51      | 12:38:29     | 12:38:29       | 794     | 39            |
| 51      | 12:40:04     | 12:40:04       | 815     | 40            |
| 51      | 12:40:30     | 12:40:30       | 812     | 41            |
| 51      | 12:41:05     | 12:41:05       | 809     | 42            |
| 51      | 12:41:20     | 12:41:20       | 807     | 43            |
| 51      | 12:42:34     | 12:42:34       | 804     | 44            |
| 51      | 12:43:32     | 12:43:32       | 799     | 45            |
| 51      | 12:44:37     | 12:44:37       | 787     | 46            |
| 51      | 12:45:27     | 12:45:27       | 776     | 47            |
| 51      | 12:45:53     | 12:45:53       | 762     | 48            |

---

**SEDE DA AGENCIA REGULADORA DO ESTADO DO CEARÁ**
AV. General Afonso Albuquerque Lima, S/N – Cambeba

| trip_id | arrival_time | departure_time | stop_id | stop_sequence |
|---------|--------------|----------------|---------|---------------|
| 51      | 12:47:32     | 12:47:32       | 727     | 50            |
| 51      | 12:48:13     | 12:48:13       | 738     | 51            |
| 51      | 12:48:42     | 12:48:42       | 746     | 52            |
| 51      | 12:49:07     | 12:49:07       | 753     | 53            |
| 51      | 12:49:44     | 12:49:44       | 768     | 54            |
| 51      | 12:50:22     | 12:50:22       | 770     | 55            |
| 51      | 12:51:14     | 12:51:14       | 761     | 56            |
| 51      | 12:53:39     | 12:53:39       | 750     | 57            |
| 51      | 12:53:58     | 12:53:58       | 748     | 58            |
| 51      | 12:55:28     | 12:55:28       | 745     | 59            |
| 51      | 12:55:59     | 12:55:59       | 739     | 60            |
| 51      | 12:56:27     | 12:56:27       | 711     | 61            |
| 51      | 12:56:54     | 12:56:54       | 693     | 62            |
| 51      | 12:57:45     | 12:57:45       | 680     | 63            |
| 51      | 12:58:29     | 12:58:29       | 690     | 64            |
| 51      | 12:59:40     | 12:59:40       | 706     | 65            |
| 51      | 13:00:44     | 13:00:44       | 729     | 66            |
| 51      | 13:02:11     | 13:02:11       | 791     | 67            |
| 51      | 13:03:30     | 13:03:30       | 825     | 68            |
| 51      | 13:03:34     | 13:03:34       | 826     | 69            |
| 52      | 12:10:00     | 12:10:00       | 612     | 1             |
| 52      | 12:11:25     | 12:11:25       | 670     | 2             |
| 52      | 12:12:15     | 12:12:15       | 676     | 3             |
| 52      | 12:13:21     | 12:13:21       | 698     | 4             |
| 52      | 12:15:15     | 12:15:15       | 724     | 5             |
| 52      | 12:16:58     | 12:16:58       | 763     | 6             |
| 52      | 12:18:09     | 12:18:09       | 783     | 7             |
| 52      | 12:19:45     | 12:19:45       | 811     | 8             |
| 52      | 12:20:59     | 12:20:59       | 831     | 9             |
| 52      | 12:22:23     | 12:22:23       | 836     | 10            |
| 52      | 12:23:06     | 12:23:06       | 842     | 11            |
| 52      | 12:24:01     | 12:24:01       | 848     | 12            |
| 52      | 12:25:06     | 12:25:06       | 856     | 13            |
| 52      | 12:25:42     | 12:25:42       | 861     | 14            |
| 52      | 12:27:07     | 12:27:07       | 883     | 15            |
| 52      | 12:27:56     | 12:27:56       | 890     | 16            |
| 52      | 12:29:12     | 12:29:12       | 911     | 17            |
| 52      | 12:31:37     | 12:31:37       | 931     | 18            |
| 52      | 12:32:23     | 12:32:23       | 939     | 19            |
| 52      | 12:32:48     | 12:32:48       | 944     | 20            |
| 52      | 12:33:35     | 12:33:35       | 962     | 21            |
| 52      | 12:34:23     | 12:34:23       | 973     | 22            |
| 52      | 12:35:39     | 12:35:39       | 993     | 23            |
| 52      | 12:36:19     | 12:36:19       | 991     | 24            |
| 52      | 12:37:22     | 12:37:22       | 980     | 25            |
| 52      | 12:38:03     | 12:38:03       | 966     | 26            |
| 52      | 12:38:38     | 12:38:38       | 951     | 27            |
| 52      | 12:40:05     | 12:40:05       | 924     | 28            |
| 52      | 12:40:41     | 12:40:41       | 915     | 29            |
| 52      | 12:41:44     | 12:41:44       | 896     | 30            |
| 52      | 12:42:30     | 12:42:30       | 882     | 31            |
| 52      | 12:43:03     | 12:43:03       | 872     | 32            |
| 52      | 12:43:36     | 12:43:36       | 857     | 33            |
| 52      | 12:44:41     | 12:44:41       | 844     | 34            |
| 52      | 12:45:15     | 12:45:15       | 838     | 35            |
| 52      | 12:45:55     | 12:45:55       | 829     | 36            |
| 52      | 12:46:49     | 12:46:49       | 802     | 37            |
| 52      | 12:47:19     | 12:47:19       | 790     | 38            |
| 52      | 12:48:29     | 12:48:29       | 794     | 39            |
| 52      | 12:50:04     | 12:50:04       | 815     | 40            |
| 52      | 12:50:30     | 12:50:30       | 812     | 41            |
| 52      | 12:51:06     | 12:51:06       | 809     | 42            |
| 52      | 12:51:20     | 12:51:20       | 807     | 43            |
| 52      | 12:52:34     | 12:52:34       | 804     | 44            |
| 52      | 12:53:32     | 12:53:32       | 799     | 45            |
| 52      | 12:54:37     | 12:54:37       | 787     | 46            |
| 52      | 12:55:27     | 12:55:27       | 776     | 47            |
| 52      | 12:55:53     | 12:55:53       | 762     | 48            |
| 52      | 12:56:28     | 12:56:28       | 740     | 49            |
| 52      | 12:57:32     | 12:57:32       | 727     | 50            |
| 52      | 12:58:13     | 12:58:13       | 738     | 51            |
| 52      | 12:58:42     | 12:58:42       | 746     | 52            |

---

SEDE DA AGÊNCIA REGULADORA DO ESTADO DO CEARÁ
AV. General Afonso Albuquerque Lima, S/N – Cambeba

| trip_id | arrival_time | departure_time | stop_id | stop_sequence |
|---------|--------------|----------------|---------|---------------|
| 52      | 12:59:44     | 12:59:44       | 768     | 54            |
| 52      | 13:00:22     | 13:00:22       | 770     | 55            |
| 52      | 13:01:14     | 13:01:14       | 761     | 56            |
| 52      | 13:03:39     | 13:03:39       | 750     | 57            |
| 52      | 13:03:58     | 13:03:58       | 748     | 58            |
| 52      | 13:05:28     | 13:05:28       | 745     | 59            |
| 52      | 13:05:59     | 13:05:59       | 739     | 60            |
| 52      | 13:06:27     | 13:06:27       | 711     | 61            |
| 52      | 13:06:38     | 13:06:34       | 693     | 62            |
| 52      | 13:07:45     | 13:07:45       | 680     | 63            |
| 52      | 13:08:29     | 13:08:29       | 690     | 64            |
| 52      | 13:09:40     | 13:09:40       | 706     | 65            |
| 52      | 13:10:44     | 13:10:44       | 729     | 66            |
| 52      | 13:12:11     | 13:12:11       | 791     | 67            |
| 52      | 13:13:30     | 13:13:30       | 825     | 68            |
| 52      | 13:13:34     | 13:13:34       | 826     | 69            |
| 53      | 13:00:00     | 13:00:00       | 612     | 1             |
| 53      | 13:01:25     | 13:01:25       | 670     | 2             |
| 53      | 13:02:15     | 13:02:15       | 676     | 3             |
| 53      | 13:03:21     | 13:03:21       | 698     | 4             |
| 53      | 13:05:15     | 13:05:15       | 724     | 5             |
| 53      | 13:06:58     | 13:06:58       | 763     | 6             |
| 53      | 13:08:09     | 13:08:09       | 783     | 7             |
| 53      | 13:09:45     | 13:09:45       | 811     | 8             |
| 53      | 13:10:59     | 13:10:59       | 831     | 9             |
| 53      | 13:12:23     | 13:12:23       | 836     | 10            |
| 53      | 13:13:06     | 13:13:06       | 842     | 11            |
| 53      | 13:14:01     | 13:14:01       | 848     | 12            |
| 53      | 13:15:06     | 13:15:06       | 856     | 13            |
| 53      | 13:15:42     | 13:15:42       | 861     | 14            |
| 53      | 13:17:07     | 13:17:07       | 883     | 15            |
| 53      | 13:17:56     | 13:17:56       | 890     | 16            |
| 53      | 13:19:12     | 13:19:12       | 911     | 17            |
| 53      | 13:21:37     | 13:21:37       | 931     | 18            |
| 53      | 13:22:23     | 13:22:23       | 939     | 19            |
| 53      | 13:23:26     | 13:23:28       | 944     | 20            |
| 53      | 13:23:25     | 13:23:25       | 962     | 21            |
| 53      | 13:24:23     | 13:24:23       | 973     | 22            |
| 53      | 13:25:39     | 13:25:39       | 993     | 23            |
| 53      | 13:26:19     | 13:26:19       | 991     | 24            |
| 53      | 13:27:22     | 13:27:22       | 980     | 25            |
| 53      | 13:28:03     | 13:28:03       | 966     | 26            |
| 53      | 13:28:38     | 13:28:38       | 951     | 27            |
| 53      | 13:30:05     | 13:30:05       | 924     | 28            |
| 53      | 13:30:41     | 13:30:41       | 915     | 29            |
| 53      | 13:31:44     | 13:31:44       | 896     | 30            |
| 53      | 13:32:30     | 13:32:30       | 882     | 31            |
| 53      | 13:33:03     | 13:33:03       | 872     | 32            |
| 53      | 13:33:36     | 13:33:36       | 857     | 33            |
| 53      | 13:34:41     | 13:34:41       | 844     | 34            |
| 53      | 13:35:15     | 13:35:15       | 838     | 35            |
| 53      | 13:35:55     | 13:35:55       | 829     | 36            |
| 53      | 13:36:49     | 13:36:49       | 802     | 37            |
| 53      | 13:37:19     | 13:37:19       | 790     | 38            |
| 53      | 13:38:29     | 13:38:29       | 794     | 39            |
| 53      | 13:40:04     | 13:40:04       | 815     | 40            |
| 53      | 13:40:30     | 13:40:30       | 812     | 41            |
| 53      | 13:41:05     | 13:41:05       | 809     | 42            |
| 53      | 13:41:20     | 13:41:20       | 807     | 43            |
| 53      | 13:42:34     | 13:42:34       | 804     | 44            |
| 53      | 13:43:32     | 13:43:32       | 799     | 45            |
| 53      | 13:44:17     | 13:44:37       | 787     | 46            |
| 53      | 13:45:27     | 13:45:27       | 776     | 47            |
| 53      | 13:45:53     | 13:45:53       | 762     | 48            |
| 53      | 13:46:28     | 13:46:28       | 740     | 49            |
| 53      | 13:47:32     | 13:47:32       | 727     | 50            |
| 53      | 13:48:13     | 13:48:13       | 738     | 51            |
| 53      | 13:48:42     | 13:48:42       | 746     | 52            |
| 53      | 13:49:07     | 13:49:07       | 753     | 53            |
| 53      | 13:49:44     | 13:49:44       | 768     | 54            |
| 53      | 13:50:22     | 13:50:22       | 770     | 55            |
| 53      | 13:51:14     | 13:51:14       | 761     | 56            |

---

SEDE DA AGÊNCIA REGULADORA DO ESTADO DO CEARÁ
AV. General Afonso Albuquerque Lima, S/N – Cambeba

| trip_id | arrival_time | departure_time | stop_id | stop_sequence |
|---------|--------------|----------------|---------|---------------|
| 53      | 13:53:58     | 13:53:58       | 748     | 58            |
| 53      | 13:55:28     | 13:55:28       | 745     | 59            |
| 53      | 13:55:59     | 13:55:59       | 739     | 60            |
| 53      | 13:56:27     | 13:56:27       | 711     | 61            |
| 53      | 13:56:54     | 13:56:54       | 693     | 62            |
| 53      | 13:57:45     | 13:57:45       | 680     | 63            |
| 53      | 13:58:29     | 13:58:29       | 690     | 64            |
| 53      | 13:59:40     | 13:59:40       | 706     | 65            |
| 53      | 14:00:04     | 14:00:04       | 729     | 66            |
| 53      | 14:02:11     | 14:02:11       | 791     | 67            |
| 53      | 14:03:30     | 14:03:30       | 825     | 68            |
| 53      | 14:03:34     | 14:03:34       | 826     | 69            |
| 54      | 13:10:00     | 13:10:00       | 612     | 1             |
| 54      | 13:11:25     | 13:11:25       | 670     | 2             |
| 54      | 13:12:15     | 13:12:15       | 676     | 3             |
| 54      | 13:13:21     | 13:13:21       | 698     | 4             |
| 54      | 13:15:15     | 13:15:15       | 724     | 5             |
| 54      | 13:16:58     | 13:16:58       | 763     | 6             |
| 54      | 13:18:09     | 13:18:09       | 783     | 7             |
| 54      | 13:19:45     | 13:19:45       | 811     | 8             |
| 54      | 13:20:59     | 13:20:59       | 831     | 9             |
| 54      | 13:22:23     | 13:22:23       | 836     | 10            |
| 54      | 13:23:06     | 13:23:06       | 842     | 11            |
| 54      | 13:24:01     | 13:24:01       | 848     | 12            |
| 54      | 13:25:06     | 13:25:06       | 856     | 13            |
| 54      | 13:25:42     | 13:25:42       | 861     | 14            |
| 54      | 13:27:07     | 13:27:07       | 883     | 15            |
| 54      | 13:27:56     | 13:27:56       | 890     | 16            |
| 54      | 13:29:12     | 13:29:12       | 911     | 17            |
| 54      | 13:31:37     | 13:31:37       | 931     | 18            |
| 54      | 13:32:23     | 13:32:23       | 939     | 19            |
| 54      | 13:32:48     | 13:32:48       | 944     | 20            |
| 54      | 13:33:35     | 13:33:35       | 962     | 21            |
| 54      | 13:34:23     | 13:34:23       | 973     | 22            |
| 54      | 13:35:39     | 13:35:39       | 993     | 23            |
| 54      | 13:36:19     | 13:36:19       | 991     | 24            |
| 54      | 13:37:22     | 13:37:22       | 980     | 25            |
| 54      | 13:38:03     | 13:38:03       | 966     | 26            |
| 54      | 13:38:38     | 13:38:38       | 951     | 27            |
| 54      | 13:40:05     | 13:40:05       | 924     | 28            |
| 54      | 13:40:41     | 13:40:41       | 915     | 29            |
| 54      | 13:41:44     | 13:41:44       | 896     | 30            |
| 54      | 13:42:30     | 13:42:30       | 882     | 31            |
| 54      | 13:43:03     | 13:43:03       | 872     | 32            |
| 54      | 13:43:36     | 13:43:36       | 857     | 33            |
| 54      | 13:44:41     | 13:44:41       | 844     | 34            |
| 54      | 13:45:15     | 13:45:15       | 838     | 35            |
| 54      | 13:45:55     | 13:45:55       | 829     | 36            |
| 54      | 13:46:49     | 13:46:49       | 802     | 37            |
| 54      | 13:47:19     | 13:47:19       | 790     | 38            |
| 54      | 13:48:29     | 13:48:29       | 794     | 39            |
| 54      | 13:50:04     | 13:50:04       | 815     | 40            |
| 54      | 13:50:30     | 13:50:30       | 812     | 41            |
| 54      | 13:51:05     | 13:51:05       | 809     | 42            |
| 54      | 13:51:20     | 13:51:20       | 807     | 43            |
| 54      | 13:52:34     | 13:52:34       | 804     | 44            |
| 54      | 13:53:32     | 13:53:32       | 799     | 45            |
| 54      | 13:54:37     | 13:54:37       | 787     | 46            |
| 54      | 13:55:27     | 13:55:27       | 776     | 47            |
| 54      | 13:55:53     | 13:55:53       | 762     | 48            |
| 54      | 13:56:28     | 13:56:28       | 740     | 49            |
| 54      | 13:57:12     | 13:57:12       | 727     | 50            |
| 54      | 13:58:13     | 13:58:13       | 738     | 51            |
| 54      | 13:58:42     | 13:58:42       | 746     | 52            |
| 54      | 13:59:07     | 13:59:07       | 753     | 53            |
| 54      | 13:59:44     | 13:59:44       | 768     | 54            |
| 54      | 14:00:22     | 14:00:22       | 770     | 55            |
| 54      | 14:01:14     | 14:01:14       | 761     | 56            |
| 54      | 14:03:39     | 14:03:39       | 750     | 57            |
| 54      | 14:03:58     | 14:03:58       | 748     | 58            |
| 54      | 14:05:28     | 14:05:28       | 745     | 59            |
| 54      | 14:05:59     | 14:05:59       | 739     | 60            |

**C.A.**

**SEDE DA AGÊNCIA REGULADORA DO ESTADO DO CEARÁ**
AV. General Afonso Albuquerque Lima, S/N – Cambeba

| trip_id | arrival_time | departure_time | stop_id | stop_sequence |
|---------|--------------|----------------|---------|---------------|
| 54      | 14:06:54     | 14:06:54       | 693     | 62            |
| 54      | 14:07:45     | 14:07:45       | 680     | 63            |
| 54      | 14:08:29     | 14:08:29       | 690     | 64            |
| 54      | 14:09:40     | 14:09:40       | 706     | 65            |
| 54      | 14:10:44     | 14:10:44       | 729     | 66            |
| 54      | 14:12:11     | 14:12:11       | 791     | 67            |
| 54      | 14:13:30     | 14:13:30       | 825     | 68            |
| 54      | 14:13:34     | 14:13:34       | 826     | 69            |
| 55      | 14:00:00     | 14:00:00       | 612     | 1             |
